Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.02
Sample Interval,1.6e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-9.8898e-02,0.000999999
-9.8896e-02,0.00136719
-9.8894e-02,0.000656249
-9.8893e-02,0.000984374
-9.8891e-02,0.00200781
-9.8890e-02,0.00153125
-9.8888e-02,0.00123437
-9.8886e-02,0.00117187
-9.8885e-02,0.00158594
-9.8883e-02,0.000632812
-9.8882e-02,0.00164062
-9.8880e-02,0.000460937
-9.8878e-02,0.000484374
-9.8877e-02,0.00122656
-9.8875e-02,0.000976562
-9.8874e-02,0.00207031
-9.8872e-02,0.00211719
-9.8870e-02,0.00217187
-9.8869e-02,0.000593749
-9.8867e-02,0.00154687
-9.8866e-02,0.000835937
-9.8864e-02,0.000195312
-9.8862e-02,0.000835937
-9.8861e-02,0.00245312
-9.8859e-02,0.000890624
-9.8858e-02,0.00139844
-9.8856e-02,0.00190625
-9.8854e-02,0.00200781
-9.8853e-02,3.90615e-05
-9.8851e-02,0.00171875
-9.8850e-02,0.000828124
-9.8848e-02,0.000828124
-9.8846e-02,0.00142969
-9.8845e-02,0.000523437
-9.8843e-02,0.000273437
-9.8842e-02,0.00157031
-9.8840e-02,0.00140625
-9.8838e-02,0.0011875
-9.8837e-02,0.00214844
-9.8835e-02,0.000953124
-9.8834e-02,0.000937499
-9.8832e-02,0.00214844
-9.8830e-02,0.00154687
-9.8829e-02,0.000460937
-9.8827e-02,0.001625
-9.8826e-02,0.000906249
-9.8824e-02,0.00110156
-9.8822e-02,0.00269531
-9.8821e-02,0.00178125
-9.8819e-02,0.00217187
-9.8818e-02,0.000546874
-9.8816e-02,0.00132812
-9.8814e-02,0.00141406
-9.8813e-02,0.000609374
-9.8811e-02,0.00121094
-9.8810e-02,0.00167969
-9.8808e-02,0.00139062
-9.8806e-02,0.00173437
-9.8805e-02,0.000453124
-9.8803e-02,0.00111719
-9.8802e-02,3.1249e-05
-9.8800e-02,0.000695312
-9.8798e-02,0.000507812
-9.8797e-02,0.000304687
-9.8795e-02,0.000210937
-9.8794e-02,0.000820312
-9.8792e-02,0.001625
-9.8790e-02,0.00150781
-9.8789e-02,0.000890624
-9.8787e-02,0.000492187
-9.8786e-02,0.000960937
-9.8784e-02,0.00214062
-9.8782e-02,0.00110156
-9.8781e-02,0.001125
-9.8779e-02,0.000867187
-9.8778e-02,0.0016875
-9.8776e-02,0.00136719
-9.8774e-02,0.001375
-9.8773e-02,0.000820312
-9.8771e-02,0.0014375
-9.8770e-02,0.00110156
-9.8768e-02,0.00148437
-9.8766e-02,0.000179687
-9.8765e-02,0.00122656
-9.8763e-02,0.000882812
-9.8762e-02,0.00216406
-9.8760e-02,0.00152344
-9.8758e-02,0.00177344
-9.8757e-02,0.000812499
-9.8755e-02,0.000531249
-9.8754e-02,0.000828124
-9.8752e-02,0.00159375
-9.8750e-02,0.00257031
-9.8749e-02,0.00198437
-9.8747e-02,0.000484374
-9.8746e-02,0.00119531
-9.8744e-02,0.000156249
-9.8742e-02,0.00107031
-9.8741e-02,0.00244531
-9.8739e-02,0.00267969
-9.8738e-02,0.00242187
-9.8736e-02,0.00125
-9.8734e-02,0.00142969
-9.8733e-02,0.00219531
-9.8731e-02,0.00153906
-9.8730e-02,0.00184375
-9.8728e-02,0.00179687
-9.8726e-02,0.00203906
-9.8725e-02,-4.6876e-05
-9.8723e-02,0.000531249
-9.8722e-02,0.000953124
-9.8720e-02,0.00171094
-9.8718e-02,0.00110156
-9.8717e-02,0.00174219
-9.8715e-02,0.000734374
-9.8714e-02,0.000585937
-9.8712e-02,0.000937499
-9.8710e-02,0.00236719
-9.8709e-02,0.000195312
-9.8707e-02,0.00120312
-9.8706e-02,-3.1251e-05
-9.8704e-02,0.00153906
-9.8702e-02,0.000609374
-9.8701e-02,0.0015
-9.8699e-02,0.00141406
-9.8698e-02,0.000734374
-9.8696e-02,0.000414062
-9.8694e-02,0.00130469
-9.8693e-02,0.0018125
-9.8691e-02,0.00105469
-9.8690e-02,0.00152344
-9.8688e-02,0.0018125
-9.8686e-02,0.000953124
-9.8685e-02,0.000343749
-9.8683e-02,0.00145312
-9.8682e-02,0.00189844
-9.8680e-02,0.000843749
-9.8678e-02,0.00132031
-9.8677e-02,0.000726562
-9.8675e-02,-0.000281251
-9.8674e-02,0.000335937
-9.8672e-02,0.00170312
-9.8670e-02,0.00153906
-9.8669e-02,-0.000312501
-9.8667e-02,0.000734374
-9.8666e-02,0.000921874
-9.8664e-02,0.00135156
-9.8662e-02,0.00284375
-9.8661e-02,0.00203125
-9.8659e-02,0.00245312
-9.8658e-02,0.000781249
-9.8656e-02,0.000882812
-9.8654e-02,0.00154687
-9.8653e-02,0.00128906
-9.8651e-02,0.00257031
-9.8650e-02,0.00217969
-9.8648e-02,0.000437499
-9.8646e-02,0.000976562
-9.8645e-02,0.00101562
-9.8643e-02,0.000468749
-9.8642e-02,0.000617187
-9.8640e-02,0.000289062
-9.8638e-02,0.00185156
-9.8637e-02,0.000828124
-9.8635e-02,0.0021875
-9.8634e-02,0.00219531
-9.8632e-02,0.000664062
-9.8630e-02,0.000976562
-9.8629e-02,0.00140625
-9.8627e-02,-0.000898438
-9.8626e-02,-0.000351563
-9.8624e-02,0.00126562
-9.8622e-02,0.00282031
-9.8621e-02,0.00120312
-9.8619e-02,0.000507812
-9.8618e-02,0.00176562
-9.8616e-02,0.00175781
-9.8614e-02,0.000101562
-9.8613e-02,0.000999999
-9.8611e-02,0.000343749
-9.8610e-02,0.00155469
-9.8608e-02,0.00103125
-9.8606e-02,0.000664062
-9.8605e-02,-8.59385e-05
-9.8603e-02,0.00214062
-9.8602e-02,0.000921874
-9.8600e-02,0.000210937
-9.8598e-02,0.000867187
-9.8597e-02,0.000296874
-9.8595e-02,0.00123437
-9.8594e-02,0.00129687
-9.8592e-02,0.00259375
-9.8590e-02,0.00205469
-9.8589e-02,0.00146875
-9.8587e-02,0.000906249
-9.8586e-02,0.00100781
-9.8584e-02,0.00186719
-9.8582e-02,0.000265624
-9.8581e-02,0.00205469
