Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.02
Sample Interval,1.6e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-9.8933e-02,0.00828906
-9.8931e-02,0.00785156
-9.8930e-02,0.00832031
-9.8928e-02,0.00782812
-9.8926e-02,0.00751562
-9.8925e-02,0.00871875
-9.8923e-02,0.00775
-9.8922e-02,0.00722656
-9.8920e-02,0.00727344
-9.8918e-02,0.00785156
-9.8917e-02,0.00684375
-9.8915e-02,0.00747656
-9.8914e-02,0.00826562
-9.8912e-02,0.00773437
-9.8910e-02,0.00710156
-9.8909e-02,0.00810937
-9.8907e-02,0.00678906
-9.8906e-02,0.007375
-9.8904e-02,0.00782031
-9.8902e-02,0.00801562
-9.8901e-02,0.00853125
-9.8899e-02,0.00771094
-9.8898e-02,0.00675
-9.8896e-02,0.007
-9.8894e-02,0.00710937
-9.8893e-02,0.00917969
-9.8891e-02,0.008125
-9.8890e-02,0.00855469
-9.8888e-02,0.00771094
-9.8886e-02,0.0061875
-9.8885e-02,0.00614062
-9.8883e-02,0.00600781
-9.8882e-02,0.0088125
-9.8880e-02,0.00889844
-9.8878e-02,0.00671094
-9.8877e-02,0.00876562
-9.8875e-02,0.00884375
-9.8874e-02,0.00775781
-9.8872e-02,0.00692187
-9.8870e-02,0.00767187
-9.8869e-02,0.00723437
-9.8867e-02,0.0074375
-9.8866e-02,0.00872656
-9.8864e-02,0.00764062
-9.8862e-02,0.00783594
-9.8861e-02,0.00657812
-9.8859e-02,0.00671094
-9.8858e-02,0.0074375
-9.8856e-02,0.00897656
-9.8854e-02,0.00788281
-9.8853e-02,0.00822656
-9.8851e-02,0.00814844
-9.8850e-02,0.00780469
-9.8848e-02,0.00900781
-9.8846e-02,0.00767969
-9.8845e-02,0.00869531
-9.8843e-02,0.00797656
-9.8842e-02,0.00725
-9.8840e-02,0.0085625
-9.8838e-02,0.00825
-9.8837e-02,0.00717187
-9.8835e-02,0.00923437
-9.8834e-02,0.00836719
-9.8832e-02,0.0078125
-9.8830e-02,0.00719531
-9.8829e-02,0.00676562
-9.8827e-02,0.00622656
-9.8826e-02,0.00682812
-9.8824e-02,0.00877344
-9.8822e-02,0.00767969
-9.8821e-02,0.00745312
-9.8819e-02,0.00642187
-9.8818e-02,0.00669531
-9.8816e-02,0.00783594
-9.8814e-02,0.00725
-9.8813e-02,0.00603906
-9.8811e-02,0.00827344
-9.8810e-02,0.00815625
-9.8808e-02,0.00746875
-9.8806e-02,0.00789844
-9.8805e-02,0.00794531
-9.8803e-02,0.00810156
-9.8802e-02,0.00719531
-9.8800e-02,0.00823437
-9.8798e-02,0.00640625
-9.8797e-02,0.00830469
-9.8795e-02,0.00794531
-9.8794e-02,0.0090625
-9.8792e-02,0.008375
-9.8790e-02,0.00935937
-9.8789e-02,0.00854687
-9.8787e-02,0.00839062
-9.8786e-02,0.00742187
-9.8784e-02,0.00632031
-9.8782e-02,0.007125
-9.8781e-02,0.00780469
-9.8779e-02,0.00710156
-9.8778e-02,0.00739844
-9.8776e-02,0.00714062
-9.8774e-02,0.00633594
-9.8773e-02,0.00760156
-9.8771e-02,0.0071875
-9.8770e-02,0.00804687
-9.8768e-02,0.00948437
-9.8766e-02,0.008875
-9.8765e-02,0.00864062
-9.8763e-02,0.0071875
-9.8762e-02,0.00813281
-9.8760e-02,0.00728125
-9.8758e-02,0.0068125
-9.8757e-02,0.00859375
-9.8755e-02,0.00914062
-9.8754e-02,0.00895312
-9.8752e-02,0.006625
-9.8750e-02,0.00685937
-9.8749e-02,0.00719531
-9.8747e-02,0.00770312
-9.8746e-02,0.00777344
-9.8744e-02,0.00699219
-9.8742e-02,0.00854687
-9.8741e-02,0.00767969
-9.8739e-02,0.00673437
-9.8738e-02,0.00742187
-9.8736e-02,0.00648437
-9.8734e-02,0.00819531
-9.8733e-02,0.00708594
-9.8731e-02,0.00699219
-9.8730e-02,0.00747656
-9.8728e-02,0.00846094
-9.8726e-02,0.00716406
-9.8725e-02,0.00744531
-9.8723e-02,0.00705469
-9.8722e-02,0.007125
-9.8720e-02,0.00808594
-9.8718e-02,0.00748437
-9.8717e-02,0.00742969
-9.8715e-02,0.00713281
-9.8714e-02,0.00794531
-9.8712e-02,0.00810937
-9.8710e-02,0.00767969
-9.8709e-02,0.00789844
-9.8707e-02,0.00641406
-9.8706e-02,0.00649219
-9.8704e-02,0.00775781
-9.8702e-02,0.00704687
-9.8701e-02,0.00769531
-9.8699e-02,0.00782812
-9.8698e-02,0.00774219
-9.8696e-02,0.00707812
-9.8694e-02,0.00752344
-9.8693e-02,0.00842187
-9.8691e-02,0.00775781
-9.8690e-02,0.00805469
-9.8688e-02,0.00880469
-9.8686e-02,0.00813281
-9.8685e-02,0.00708594
-9.8683e-02,0.00835156
-9.8682e-02,0.00721875
