Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.1
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-4.93128e-01,0.0923281
-4.93120e-01,0.0898594
-4.93112e-01,0.0905703
-4.93104e-01,0.0904062
-4.93096e-01,0.0917734
-4.93088e-01,0.0914609
-4.93080e-01,0.0911797
-4.93072e-01,0.0901641
-4.93064e-01,0.0921328
-4.93056e-01,0.0917266
-4.93048e-01,0.0916641
-4.93040e-01,0.0892109
-4.93032e-01,0.0916641
-4.93024e-01,0.0917578
-4.93016e-01,0.0908984
-4.93008e-01,0.0912422
-4.93000e-01,0.0905781
-4.92992e-01,0.0908672
-4.92984e-01,0.0917578
-4.92976e-01,0.0909297
-4.92968e-01,0.0903203
-4.92960e-01,0.0915312
-4.92952e-01,0.0913672
-4.92944e-01,0.0937031
-4.92936e-01,0.0902734
-4.92928e-01,0.0917031
